date,OT,OT_pred,residual,cluster,P_high,P_mid,P_low,P_total,abs_residual
2016-07-13 00:00:00,36.5099983215332,14.529363732797071,21.98063458873613,5,20.14330616859895,14.292526478449645,5.251685942236246,39.68751858928484,21.98063458873613
2016-07-13 01:00:00,36.72100067138672,14.22718346902153,22.49381720236519,0,17.815234768721258,12.65727637578097,5.087590239889273,35.5601013843915,22.49381720236519
2016-07-13 02:00:00,36.58000183105469,14.04039188789762,22.539609943157068,0,18.597229610165346,13.218555443395484,4.95115206679809,36.76693712035892,22.539609943157068
2016-07-13 03:00:00,37.70600128173828,14.149350716384648,23.556650565353635,0,17.32833705532461,11.747180423225853,4.719067182118054,33.79458466066852,23.556650565353635
2016-07-13 04:00:00,37.70600128173828,14.234742655194648,23.471258626543634,0,19.366422230212553,14.023812444232162,4.7289597295315815,38.119194403976294,23.471258626543634
2016-07-13 05:00:00,37.63600158691406,14.31632784756886,23.319673739345202,0,19.466848959280167,14.00654081164313,4.902563368656305,38.3759531395796,23.319673739345202
2016-07-13 06:00:00,37.00299835205078,14.364600366880952,22.63839798516983,0,16.911327496285296,10.859268736127,5.289134831906656,33.05973106431895,22.63839798516983
2016-07-13 07:00:00,38.54999923706055,14.789077061388333,23.760922175672214,0,14.06939134188721,8.196536146682167,5.548756903705743,27.81468439227512,23.760922175672214
2016-07-13 08:00:00,38.05799865722656,15.096450158890104,22.96154849833646,0,10.865922491326236,7.052677844338551,3.160482288003182,21.079082623667972,22.96154849833646
2016-07-13 09:00:00,37.00299835205078,15.008347674295987,21.994650677754795,0,9.384731109470064,6.907412764016829,2.3314822517842746,18.623626125271166,21.994650677754795
2016-07-13 10:00:00,37.00299835205078,15.11525536246409,21.88774298958669,0,10.760717048447274,6.713272727485608,3.3718762654293846,20.845866041362267,21.88774298958669
2016-07-13 12:00:00,32.852001190185554,14.550092483657217,18.301908706528337,0,9.03191715324353,5.736838783269369,2.8341710420973136,17.602926978610213,18.301908706528337
2016-07-13 13:00:00,36.15800094604492,14.520647530623904,21.637353415421018,0,9.645972166324574,6.056001623398185,3.065970894469164,18.767944684191924,21.637353415421018
2016-07-13 14:00:00,35.80699920654297,14.342094299910537,21.464904906632434,0,9.016255034238025,6.0959961136342615,2.5798063194732648,17.69205746734555,21.464904906632434
2016-07-13 15:00:00,37.7760009765625,14.41118770621618,23.364813270346318,0,9.553457820650292,6.298093703763838,3.1336727791787005,18.98522430359283,23.364813270346318
2016-07-13 16:00:00,39.53499984741211,14.366494037862617,25.168505809549494,0,8.6124538151736,5.795137554179215,2.8394664615877856,17.2470578309406,25.168505809549494
2016-07-13 17:00:00,38.26900100708008,14.314269041675619,23.95473196540446,0,9.259339102848758,6.020998380924201,3.2750674412581393,18.555404925031098,23.95473196540446
2016-07-13 18:00:00,34.750999450683594,14.303414511029697,20.447584939653897,0,9.097017231088863,5.752795771851021,3.3050837570695393,18.15489676000942,20.447584939653897
2016-07-13 19:00:00,33.766998291015625,14.39127839829934,19.375719892716283,0,9.340883104001902,5.894029519989343,3.6218078825322375,18.856720506523484,19.375719892716283
2016-07-13 20:00:00,32.852001190185554,14.433101069596802,18.418900120588752,0,11.552166843422032,7.228505557266691,4.280173807192699,23.060846207881422,18.418900120588752
2016-07-13 21:00:00,33.132999420166016,14.453392076863153,18.679607343302862,0,12.466161555490203,8.868090241530961,4.104678322904427,25.43893011992559,18.679607343302862
2016-07-13 22:00:00,34.32899856567383,14.463496659094941,19.865501906578885,0,13.093996335776504,9.76184937042852,3.4017211021409257,26.25756680834595,19.865501906578885
2016-07-13 23:00:00,35.3849983215332,14.50975812354382,20.875240197989385,0,14.361103659871501,11.34209145522878,3.284783960438171,28.987979075538455,20.875240197989385
2016-07-14 00:00:00,34.540000915527344,14.669434896463748,19.870566019063595,0,15.55398896686643,11.558050250218935,3.0446780695369333,30.1567172866223,19.870566019063595
2016-07-14 01:00:00,32.71099853515625,14.623070142296733,18.087928392859517,0,14.212684491252842,11.276262305380557,2.6202629765492325,28.10920977318263,18.087928392859517
2016-07-14 02:00:00,33.90700149536133,14.654853307724583,19.252148187636745,0,12.85796535917684,9.758737027160851,2.641443743191714,25.258146129529408,19.252148187636745
2016-07-14 03:00:00,34.68099975585937,14.5731249391586,20.107874816700768,0,13.123291144686837,11.071004956279376,2.4322647309960455,26.62656083196226,20.107874816700768
2016-07-14 04:00:00,35.66600036621094,14.706508286556907,20.95949207965403,0,12.15950685712056,9.010967336450692,2.2799326789650434,23.450406872536295,20.95949207965403
2016-07-14 05:00:00,34.470001220703125,15.071541195079526,19.3984600256236,0,12.383451990840737,9.4860802211289,2.2799326789650434,24.149464890934677,19.3984600256236
2016-07-14 06:00:00,35.31399917602539,15.587123734207367,19.726875441818024,0,12.095672573398664,9.82575986734647,2.6985033998607584,24.619935840605894,19.726875441818024
2016-07-14 07:00:00,33.83700180053711,16.173354671867774,17.663647128669336,0,9.173882461311335,5.972230482464209,2.5486430178428265,17.69475596161837,17.663647128669336
2016-07-14 08:00:00,35.87699890136719,15.954306337174009,19.922692564193177,0,8.545724407790365,6.180428660027712,2.6983729852997658,17.42452605311784,19.922692564193177
2016-07-14 09:00:00,35.525001525878906,15.998739016627843,19.52626250925106,0,8.648846917868106,6.000884028885401,2.642730506463133,17.29246145321664,19.52626250925106
2016-07-14 10:00:00,36.58000183105469,15.922280874271836,20.657720956782853,0,9.665529615874956,6.607944848479471,3.0677687559200284,19.341243220274457,20.657720956782853
2016-07-14 11:00:00,37.354000091552734,16.170603053796953,21.183397037755782,0,10.528632942232491,6.902440531249754,3.352556173655027,20.78362964713727,21.183397037755782
2016-07-14 12:00:00,34.61100006103516,16.097766469405826,18.513233591629337,0,8.496522946309856,5.699427649080723,2.7885869107005483,16.98453750609113,18.513233591629337
2016-07-14 13:00:00,33.83700180053711,15.95614728006513,17.880854520471978,0,8.6124538151736,6.065281143460493,2.823672352086733,17.501407310720825,17.880854520471978
2016-07-14 14:00:00,33.20399856567383,15.918564257927777,17.28543430774605,0,8.207150120058131,5.45731850412285,2.6757027236424484,16.34017134782343,17.28543430774605
2016-07-14 15:00:00,34.68099975585937,15.825676070214275,18.855323685645093,0,13.060735507086456,10.342578026932868,2.4322647309960455,25.83557826501537,18.855323685645093
2016-07-14 16:00:00,36.72100067138672,15.766542046918529,20.954458624468188,0,7.987067569032405,5.337850768244288,2.778836114250062,16.103754451526754,20.954458624468188
2016-07-14 17:00:00,34.750999450683594,15.72441157729343,19.026587873390163,0,8.065908321656977,4.621238788759109,3.3624920569715315,16.049639167387618,19.026587873390163
2016-07-14 19:00:00,32.852001190185554,15.391957430533008,17.460043759652546,0,7.9507337658414174,5.18812510428356,2.9130528284462445,16.05191169857122,17.460043759652546
2016-07-14 20:00:00,33.132999420166016,15.5882326030632,17.544766817102815,0,9.084617806733219,5.686113833273422,3.4017211021409257,18.172452742147566,17.544766817102815
2016-07-15 01:00:00,32.64099884033203,14.881686500006113,17.75931234032592,0,14.001450787224588,8.507438601782276,4.635936700126289,27.144826089133154,17.75931234032592
2016-07-15 02:00:00,33.34400177001953,14.651760642944971,18.69224112707456,0,14.53256809550012,9.170792769223228,4.460694489603003,28.16405535432635,18.69224112707456
2016-07-15 03:00:00,33.34400177001953,14.657557723689788,18.686444046329743,0,12.412588494407157,7.8408393352605446,4.353362577675355,24.606790407343055,18.686444046329743
2016-07-15 04:00:00,34.61100006103516,14.736417696439041,19.874582364596122,0,12.33734450319943,7.149893091429688,4.469606454913138,23.956844049542255,19.874582364596122
2016-07-15 05:00:00,33.90700149536133,14.824064270052142,19.082937225309188,0,12.153931652556127,7.5590797824427876,4.586130990433895,24.29914242543281,19.082937225309188
2016-07-15 06:00:00,34.540000915527344,14.75072366388827,19.789277251639074,0,11.299037654759111,6.389611705188363,5.087590239889273,22.77623959983675,19.789277251639074
2016-07-15 07:00:00,35.3849983215332,14.802626466966053,20.58237185456715,0,12.345887486963706,6.055703954342463,5.268362999736711,23.669954441042883,20.58237185456715
2016-07-15 08:00:00,34.32899856567383,14.905449835070572,19.423548730603258,0,9.276042708034996,6.246441715512383,2.860825438629808,18.383309862177185,19.423548730603258
2016-07-15 09:00:00,31.586000442504893,14.955567665020785,16.63043277748411,0,9.977139396479021,7.302287916670188,2.617018276943381,19.89644559009259,16.63043277748411
2016-07-15 10:00:00,31.375,15.028750241509986,16.346249758490014,0,10.718931949741831,7.138439826626222,3.283694362535845,21.1410661389039,16.346249758490014
2016-07-15 12:00:00,31.586000442504893,15.080297383758383,16.505703058746512,0,8.935006139157354,5.73434601572725,2.766504288331733,17.435856443216338,16.505703058746512
2016-07-16 09:00:00,31.44499969482422,14.61504953783994,16.829950156984278,0,7.475979324181094,5.126996201431389,2.3171165353674232,14.920092060979906,16.829950156984278
2016-07-16 10:00:00,33.20399856567383,14.698142629742161,18.505855935931667,0,9.129512733941985,6.46749532758974,2.8236589512240204,18.420667012755743,18.505855935931667
2016-07-16 11:00:00,33.415000915527344,14.815529056304369,18.599471859222973,0,9.488176752244295,6.508506055196095,3.229376798514607,19.226059605954998,18.599471859222973
2016-07-16 12:00:00,32.71099853515625,14.653344280676174,18.057654254480077,0,6.554801812205371,4.27344726009034,2.551284014883006,13.379533087178718,18.057654254480077
2016-07-16 13:00:00,32.852001190185554,14.581459406663969,18.270541783521587,0,7.07445631557239,4.561833809833338,2.4806877666303233,14.116977892036052,18.270541783521587
2016-07-16 14:00:00,33.20399856567383,14.602002704461498,18.60199586121233,0,8.218877062724578,5.084583183264607,2.452072256127043,15.755532502116228,18.60199586121233
2016-07-16 15:00:00,34.04800033569336,14.595505811266355,19.452494524427003,0,8.437141343699212,5.924689086173406,2.438361193600969,16.800191623473587,19.452494524427003
2016-07-16 16:00:00,35.525001525878906,14.547583396321278,20.977418129557627,0,7.416363472987527,5.498308762799663,2.383648429895086,15.298320665682276,20.977418129557627
2016-07-16 17:00:00,34.470001220703125,14.71796687811668,19.752034342586445,0,8.142644993762518,5.451021818590248,2.7320469644427847,16.32571377679555,19.752034342586445
2016-07-16 18:00:00,35.59600067138672,14.753266036707618,20.8427346346791,0,7.5057100878390886,4.4910528954916735,2.7557564468824043,14.752519430213166,20.8427346346791
2016-07-16 19:00:00,33.625999450683594,14.738568022230584,18.88743142845301,0,6.805706378875866,4.229153316473813,2.6074624645377003,13.642322159887378,18.88743142845301
2016-07-16 20:00:00,32.148998260498054,14.734678089542186,17.414320170955868,0,7.929249854464675,4.974999904632568,3.024465831505885,15.92871559060313,17.414320170955868
2016-07-16 21:00:00,32.007999420166016,14.722451622344876,17.28554779782114,0,7.543192504105134,4.597725742865024,2.823672352086733,14.964590599056892,17.28554779782114
2016-07-16 22:00:00,31.72599983215332,14.74864734334259,16.97735248881073,0,8.350275374654062,6.081094256626279,2.4100051333196673,16.84137476460001,16.97735248881073
2016-07-17 00:00:00,31.30400085449219,14.81393147469191,16.490069379800282,0,10.544822061639445,8.759663261965711,2.1000404968114914,21.404525820416648,16.490069379800282
2016-07-17 01:00:00,31.233999252319336,14.841955068476542,16.392044183842792,0,10.47029210565022,8.327949052080433,2.030091831380947,20.828332989111598,16.392044183842792
2016-07-17 02:00:00,31.72599983215332,15.01253275967333,16.71346707247999,0,10.252873161869106,8.03501314490857,1.920775843746206,20.20866215052388,16.71346707247999
2016-07-17 04:00:00,31.867000579833984,15.113002279882913,16.75399829995107,0,9.248195759766068,7.748992279255153,1.7038808298403727,18.701068868861594,16.75399829995107
2016-07-17 05:00:00,32.21900177001953,15.216108643431259,17.002893126588273,0,9.568709838942382,7.67054713648507,2.0982824393616517,19.337539414789102,17.002893126588273
2016-07-17 06:00:00,31.72599983215332,15.09034212249545,16.63565770965787,0,11.896652944593594,8.99692691384022,2.562466228037774,23.456046086471588,16.63565770965787
2016-07-17 07:00:00,32.28900146484375,15.167790488828782,17.121210976014968,0,7.960671536418838,5.730280583094711,2.604175804942301,16.295127924455848,17.121210976014968
2016-07-17 08:00:00,34.25899887084961,15.198062964513047,19.06093590633656,0,8.142644993762518,5.6990365032659245,2.5636538693525224,16.405335366380964,19.06093590633656
2016-07-17 09:00:00,33.97800064086914,15.225524834853815,18.752475806015326,0,8.060108449721948,5.477988853494087,2.9295906520733848,16.46768795528942,18.752475806015326
2016-07-17 10:00:00,34.470001220703125,15.176728464186002,19.293272756517123,0,9.679438566967947,6.538084965001359,3.139866309499839,19.357389841469146,19.293272756517123
2016-07-17 11:00:00,35.24399948120117,15.157592116770664,20.086407364430507,0,9.958238672657002,6.746451054401375,3.2654976174695314,19.970187344527908,20.086407364430507
2016-07-17 12:00:00,36.29899978637695,15.261623558909765,21.03737622746719,0,7.847124458983704,5.193972188681766,2.596047102817872,15.637143750483341,21.03737622746719
2016-07-17 13:00:00,36.72100067138672,15.360272275809221,21.360728395577496,0,8.184383100976826,5.034591473214546,2.648068202349802,15.867042776541172,21.360728395577496
2016-07-17 14:00:00,38.3390007019043,15.323275538860997,23.0157251630433,0,8.712250037791438,6.233848099626829,2.399973830999518,17.346071968417785,23.0157251630433
2016-07-17 15:00:00,40.027000427246094,15.34720255971592,24.679797867530176,0,8.693947097292677,5.960353341458637,2.5759233493351927,17.230223788086505,24.679797867530176
2016-07-17 16:00:00,37.98699951171875,15.415551630796877,22.571447880921873,0,7.995539917699568,5.5748669314527834,2.4283329558948425,15.998739805047194,22.571447880921873
2016-07-17 17:00:00,39.11299896240234,15.425784822927316,23.68721413947502,0,8.878572745111379,5.909584657778237,2.9359240037527696,17.724081406642387,23.68721413947502
2016-07-17 18:00:00,37.00299835205078,15.438667672327224,21.564330679723557,0,8.530005631098396,5.568567180583501,2.9245392492027675,17.023112060884664,21.564330679723557
2016-07-17 19:00:00,35.24399948120117,15.537241293840946,19.706758187360226,0,8.276067524051898,5.375533264582373,2.9130528284462445,16.564653617080516,19.706758187360226
2016-07-17 20:00:00,34.18899917602539,15.445061955036234,18.743937220989157,0,10.053350048648497,6.402301994918616,3.5187762546425763,19.974428298209688,18.743937220989157
2016-07-17 21:00:00,33.83700180053711,15.403736418564202,18.43326538197291,0,10.262007746312712,6.545649101495607,3.4146003723415483,20.222257220149867,18.43326538197291
2016-07-17 22:00:00,33.485000610351555,15.260247534693061,18.224753075658494,0,12.991290339095753,10.037045393805135,2.658283023336,25.68661875623689,18.224753075658494
2016-07-17 23:00:00,33.485000610351555,15.018001271126485,18.46699933922507,0,14.897169704254727,12.00507821283661,2.581706800458442,29.48395471754978,18.46699933922507
2016-07-18 00:00:00,34.61100006103516,14.25896468004118,20.352035380993982,0,15.06268647338217,10.369874281744703,4.761445049884939,30.194005805011813,20.352035380993982
2016-07-18 01:00:00,33.90700149536133,13.733303880572741,20.173697614788587,0,16.69067143141062,11.704000683770127,4.548717993546249,32.943390108726994,20.173697614788587
2016-07-18 02:00:00,33.55599975585937,13.505590912336684,20.050408843522682,0,15.696374725610344,10.322242395892443,4.662468262801165,30.68108538430395,20.050408843522682
2016-07-18 03:00:00,34.891998291015625,13.621861808892724,21.2701364821229,0,15.070880337607434,9.828034250795135,4.565420833438528,29.464335421841096,21.2701364821229
2016-07-18 04:00:00,34.96200180053711,13.9969753233582,20.96502647717891,0,12.624088648113158,7.973601233747941,4.382867544367332,24.980557426228433,20.96502647717891
2016-07-18 05:00:00,34.82199859619141,14.211542308548763,20.61045628764265,0,13.084394175650406,8.299591806454393,4.624881460497661,26.008867442602458,20.61045628764265
2016-07-18 06:00:00,34.68099975585937,14.173324249918666,20.507675505940703,0,13.520089722475886,8.696331984817071,4.954220795084447,27.170642502377405,20.507675505940703
2016-07-18 07:00:00,36.58000183105469,14.300382439514099,22.27961939154059,0,14.217096057411446,8.7292078715658,5.18216546745832,28.128469396435563,22.27961939154059
2016-07-18 08:00:00,34.400001525878906,14.455181386766489,19.944820139112416,0,10.23448076386787,7.805048644107939,2.8236589512240204,20.86318835919983,19.944820139112416
2016-07-18 09:00:00,36.0880012512207,14.400027614104289,21.687973637116414,0,8.334409499291802,6.141771717240742,2.713203918923349,17.189385135455893,21.687973637116414
2016-07-18 10:00:00,36.229000091552734,14.366060707101418,21.862939384451316,0,9.425764292966456,6.488315269453016,3.0528389287049276,18.9669184911244,21.862939384451316
2016-07-18 11:00:00,36.29899978637695,14.384789240499126,21.91421054587783,0,9.806562566243993,6.514106776711465,3.473079714527802,19.79374905748326,21.91421054587783
2016-07-18 12:00:00,35.946998596191406,14.404521466988495,21.54247712920291,0,7.817338068140318,5.053985758169424,2.648068202349802,15.519392028659542,21.54247712920291
2016-07-18 13:00:00,37.354000091552734,14.35759264040869,22.996407451144044,0,8.496522946309856,5.721904797071025,2.5168275840796257,16.735255327460507,22.996407451144044
2016-07-18 14:00:00,38.54999923706055,14.428354980001435,24.12164425705911,0,8.935766693463579,6.4751171455766485,2.636094491297211,18.04697833033744,24.12164425705911
2016-07-18 15:00:00,38.05799865722656,14.502652979006045,23.55534567822052,0,8.225444772091224,5.478739984485423,3.0489371309617406,16.753121887538388,23.55534567822052
2016-07-18 16:00:00,35.525001525878906,14.717623295997962,20.807378229880946,0,8.616716566360566,5.5980965487289644,3.031477054299278,17.246290169388807,20.807378229880946
2016-07-18 17:00:00,35.66600036621094,14.788835534915235,20.8771648312957,0,8.755672703964406,5.494524032589727,3.287297595693853,17.537494332247984,20.8771648312957
2016-07-18 18:00:00,33.132999420166016,14.88167278185227,18.251326638313746,0,8.594285530446998,5.556773565195498,3.5524216864622904,17.703480782104783,18.251326638313746
2016-07-18 19:00:00,33.625999450683594,14.914874190044245,18.71112526063935,0,8.355397301964016,5.339597286512244,3.0164854904773044,16.711480078953564,18.71112526063935
2016-07-18 20:00:00,35.24399948120117,14.955810216050814,20.288189265150358,0,10.718956458750567,6.8410772093365715,3.854442338839281,21.414476006926417,20.288189265150358
2016-07-18 21:00:00,33.55599975585937,14.989123609522995,18.566876146336373,0,11.57568153151313,8.06796379236723,3.7470980904246636,23.390743414305025,18.566876146336373
2016-07-18 22:00:00,33.90700149536133,15.065796856858427,18.8412046385029,0,12.917849039466963,10.107434146613551,2.9960736886942843,26.0213568747748,18.8412046385029
2016-07-18 23:00:00,33.695999145507805,15.061311339534125,18.63468780597368,0,12.512510977416815,10.211800032981316,2.5920374621642988,25.31634847256243,18.63468780597368
2016-07-19 00:00:00,33.766998291015625,14.959936881109563,18.807061409906062,0,14.19766910584328,11.639794522944527,2.4671510370694207,28.30461466585723,18.807061409906062
2016-07-19 01:00:00,33.625999450683594,14.79437617913947,18.831623271544125,0,14.390281754824354,11.734333129168341,1.9469164947609074,28.0715313787536,18.831623271544125
2016-07-19 02:00:00,33.485000610351555,14.669748199448911,18.815252410902644,0,13.45021890250146,11.11968611934225,1.9469164947609074,26.516821516604615,18.815252410902644
2016-07-19 03:00:00,33.132999420166016,14.519443102145274,18.61355631802074,0,11.832159370097195,9.885038925808573,1.856016408384023,23.57321470428979,18.61355631802074
2016-07-19 04:00:00,32.92200088500977,14.313137972436218,18.608862912573557,0,13.195568325398776,10.781471291479642,1.980015376087654,25.95705499296607,18.608862912573557
2016-07-19 05:00:00,31.6560001373291,14.245253264221667,17.410746873107435,0,12.443459794835046,10.393175854742886,2.0245752770088985,24.861210926586832,17.410746873107435
2016-07-19 06:00:00,32.852001190185554,14.48944282079266,18.362558369392893,0,11.08023871335708,8.841498315746398,2.4322647309960455,22.35400176009952,18.362558369392893
2016-07-19 07:00:00,32.21900177001953,15.060186848452693,17.158814921566837,0,8.820776842895832,6.154555800148327,2.5486430178428265,17.523975660886986,17.158814921566837
2016-07-19 08:00:00,31.72599983215332,15.080719599726526,16.645280232426792,0,9.071321322467098,5.794077751484669,2.8511909305001066,17.716590004451874,16.645280232426792
2016-07-19 09:00:00,32.64099884033203,15.210574439909067,17.430424400422964,0,10.010148565273324,6.950955384454957,2.874818416557276,19.83592236628556,17.430424400422964
2016-07-19 10:00:00,32.148998260498054,15.224778467668717,16.924219792829337,0,9.958238672657002,6.797133664323808,3.2751710988813696,20.030543435862178,16.924219792829337
2016-07-19 14:00:00,31.51499938964844,15.002514794174541,16.5124845954739,0,7.645435092757532,5.83547623719295,2.212078100611679,15.692989430562161,16.5124845954739
2016-07-19 15:00:00,32.077999114990234,14.99806333332903,17.079935781661206,0,9.963864792246401,6.965433349465611,2.180778766709983,19.110076908421995,17.079935781661206
2016-07-19 16:00:00,32.077999114990234,14.942699141990845,17.13529997299939,0,8.172085952901469,5.5736587480907875,3.0247184608102193,16.770463161802475,17.13529997299939
2016-07-19 17:00:00,33.83700180053711,14.933675169202692,18.903326631334416,0,8.579394189371198,5.485951725816442,3.167538520274672,17.232884435462314,18.903326631334416
2016-07-19 18:00:00,34.04800033569336,14.971728776373222,19.076271559320137,0,8.013790826372475,4.978183207978335,2.9130528284462445,15.905026862797055,19.076271559320137
2016-07-19 19:00:00,33.695999145507805,14.917768687613103,18.7782304578947,0,7.789940912165725,5.086461515728503,2.8276344791491415,15.704036907043369,18.7782304578947
2016-07-19 20:00:00,33.485000610351555,14.983577851934184,18.50142275841737,0,9.767328952007015,6.377755544699467,3.486940711311342,19.632025208017822,18.50142275841737
2016-07-19 21:00:00,32.71099853515625,15.12000157032178,17.59099696483447,0,9.759800731333511,6.189519051610555,3.188027863779796,19.13734764672386,17.59099696483447
2016-07-19 22:00:00,32.64099884033203,15.085187552413885,17.555811287918146,0,8.630503292118695,5.980708333382996,2.456295206860271,17.06750683236196,17.555811287918146
